"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
651142.6529,9121319.544,0.7,314.5,0.5,4.92943,"Train",4.22943,"Dataset_2"
648149.196,9118365.203,7,314.5,0.5,2.48656,"Train",-4.51344,"Dataset_2"
624478.3225,9099792.562,1.4e-06,314.5,0.5,0.000344458,"Train",0.000343058,"Dataset_2"
644260.7247,9107510.933,1.4e-06,314.5,0.5,0.000413902,"Train",0.000412502,"Dataset_2"
646012.7376,9111209.589,1.4e-06,314.5,0.5,0.00287383,"Train",0.00287243,"Dataset_2"
647523.2046,9117008.734,1.4,314.5,0.5,0.858888,"Train",-0.541112,"Dataset_2"
677235.2876,9116779.052,1.4e-06,314.5,0.5,0.000243608,"Train",0.000242208,"Dataset_2"
662614.6427,9130791.934,1.4,314.5,0.5,0.13339,"Train",-1.26661,"Dataset_2"
657522.2071,9169987.86,6,314.5,0.5,0.0104747,"Train",-5.9895253,"Dataset_2"
634367.0106,9167585.163,4.2,314.5,0.5,0.0202164,"Train",-4.1797836,"Dataset_2"
627007.6947,9161053.62,10.5,314.5,0.5,0.0984865,"Train",-10.4015135,"Dataset_2"
633514.9978,9174510.948,4.9,314.5,0.5,0.00641212,"Train",-4.89358788,"Dataset_2"
619406.2488,9108201.132,4.2,314.5,0.5,0.0257469,"Train",-4.1742531,"Dataset_2"
620533.6656,9111531.751,11.2,314.5,0.5,0.261138,"Train",-10.938862,"Dataset_2"
621286.3375,9114122.73,11.2,314.5,0.5,1.29185,"Train",-9.90815,"Dataset_2"
613044.9075,9114446.954,11.2,314.5,0.5,1.27042,"Train",-9.92958,"Dataset_2"
623311.5859,9118989.198,28,314.5,0.5,13.7086,"Train",-14.2914,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,0.0036164,"Train",-1.3963836,"Dataset_2"
619300.9966,9106590.637,1.4,314.5,0.5,0.00761037,"Train",-1.39238963,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,0.0036164,"Train",-1.3963836,"Dataset_2"
616598.9099,9131203.191,35,314.5,0.5,28.5049,"Train",-6.4951,"Dataset_2"
610338.7816,9139186.343,42,314.5,0.5,6.34431,"Train",-35.65569,"Dataset_2"
629798.3207,9138024.302,28,314.5,0.5,15.4717,"Train",-12.5283,"Dataset_2"
