"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
648149.196,9118365.203,7,314.5,1,2.26116,"Train",-4.73884,"Dataset_2"
624478.3225,9099792.562,1.4e-06,314.5,1,0.000131828,"Train",0.000130428,"Dataset_2"
644260.7247,9107510.933,1.4e-06,314.5,1,0.000168382,"Train",0.000166982,"Dataset_2"
646012.7376,9111209.589,1.4e-06,314.5,1,0.00210065,"Train",0.00209925,"Dataset_2"
647523.2046,9117008.734,1.4,314.5,1,0.767878,"Train",-0.632122,"Dataset_2"
677235.2876,9116779.052,1.4e-06,314.5,1,8.91445e-05,"Train",8.77445e-05,"Dataset_2"
662614.6427,9130791.934,1.4,314.5,1,0.0912443,"Train",-1.3087557,"Dataset_2"
657522.2071,9169987.86,6,314.5,1,0.00538182,"Train",-5.99461818,"Dataset_2"
634367.0106,9167585.163,4.2,314.5,1,0.0112782,"Train",-4.1887218,"Dataset_2"
627007.6947,9161053.62,10.5,314.5,1,0.0624487,"Train",-10.4375513,"Dataset_2"
633514.9978,9174510.948,4.9,314.5,1,0.00329878,"Train",-4.89670122,"Dataset_2"
619406.2488,9108201.132,4.2,314.5,1,0.0250434,"Train",-4.1749566,"Dataset_2"
620533.6656,9111531.751,11.2,314.5,1,0.264967,"Train",-10.935033,"Dataset_2"
621286.3375,9114122.73,11.2,314.5,1,1.33693,"Train",-9.86307,"Dataset_2"
613044.9075,9114446.954,11.2,314.5,1,1.30899,"Train",-9.89101,"Dataset_2"
623311.5859,9118989.198,28,314.5,1,14.4753,"Train",-13.5247,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,1,0.00317256,"Train",-1.39682744,"Dataset_2"
619300.9966,9106590.637,1.4,314.5,1,0.00706332,"Train",-1.39293668,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,1,0.00317256,"Train",-1.39682744,"Dataset_2"
616598.9099,9131203.191,35,314.5,1,28.8133,"Train",-6.1867,"Dataset_2"
610338.7816,9139186.343,42,314.5,1,5.71495,"Train",-36.28505,"Dataset_2"
629798.3207,9138024.302,28,314.5,1,14.2397,"Train",-13.7603,"Dataset_2"
630532.5213,9122797.613,49,314.5,1,58.0435,"Train",9.0435,"Dataset_2"
631589.4355,9122856.338,56,314.5,1,60.7448,"Train",4.7448,"Dataset_2"
634325.4446,9123157.158,63,314.5,1,69.9284,"Train",6.9284,"Dataset_2"
635568.5055,9123091.738,70,314.5,1,71.2366,"Train",1.2366,"Dataset_2"
638982.8543,9121568.514,70,314.5,1,47.4101,"Train",-22.5899,"Dataset_2"
646602.6425,9127959.942,140,314.5,1,133.276,"Train",-6.72399999999999,"Dataset_2"
647444.6314,9128791.07,112,314.5,1,97.3657,"Train",-14.6343,"Dataset_2"
649546.8542,9125202.042,49,314.5,1,49.3529,"Train",0.352899999999998,"Dataset_2"
649963.3306,9128999.119,28,314.5,1,43.9246,"Train",15.9246,"Dataset_2"
649323.0961,9132892.59,14,314.5,1,27.7558,"Train",13.7558,"Dataset_2"
638403.7704,9140957.084,2.1,314.5,1,6.72432,"Train",4.62432,"Dataset_2"
639182.8576,9141541.673,1.4,314.5,1,5.59463,"Train",4.19463,"Dataset_2"
638023.806,9149206.377,21,314.5,1,0.75399,"Train",-20.24601,"Dataset_2"
617501.5074,9150188.734,10.5,314.5,1,0.783902,"Train",-9.716098,"Dataset_2"
624103,9111696.128,7,314.5,0,0.247333,"Test",-6.752667,"Dataset_1"
629936,9122930.73,56,314.5,0,58.4161,"Test",2.4161,"Dataset_1"
629549,9142131.799,28,314.5,0,5.48386,"Test",-22.51614,"Dataset_1"
606002,9134454.513,35,314.5,0,10.8193,"Test",-24.1807,"Dataset_1"
623903,9139886.513,28,314.5,0,8.09504,"Test",-19.90496,"Dataset_1"
626002,9116568.401,14,314.5,0,5.13421,"Test",-8.86579,"Dataset_1"
648254,9143394.028,14,314.5,0,2.06176,"Test",-11.93824,"Dataset_1"
635545,9123596.347,70,314.5,0,80.0026,"Test",10.0026,"Dataset_1"
604054,9159569.497,1.4,314.5,0,0.0949364,"Test",-1.3050636,"Dataset_1"
634336,9120657.35,42,314.5,0,31.3697,"Test",-10.6303,"Dataset_1"
637194,9125075.016,112,314.5,0,111.087,"Test",-0.912999999999997,"Dataset_1"
606831,9143436.125,21,314.5,0,2.19777,"Test",-18.80223,"Dataset_1"
620935,9118808.97,14,314.5,0,12.139,"Test",-1.861,"Dataset_1"
644675,9139335.273,7,314.5,0,8.22362,"Test",1.22362,"Dataset_1"
617445,9135784.492,28,314.5,0,14.4382,"Test",-13.5618,"Dataset_1"
625423,9127624.25,42,314.5,0,63.0917,"Test",21.0917,"Dataset_1"
