"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
648149.196,9118365.203,7,314.5,0.5,9.31204,"Train",2.31204,"Dataset_2"
624478.3225,9099792.562,1.4e-06,314.5,0.5,0.0911321,"Train",0.0911307,"Dataset_2"
644260.7247,9107510.933,1.4e-06,314.5,0.5,0.161505,"Train",0.1615036,"Dataset_2"
646012.7376,9111209.589,1.4e-06,314.5,0.5,0.328849,"Train",0.3288476,"Dataset_2"
647523.2046,9117008.734,1.4,314.5,0.5,4.70126,"Train",3.30126,"Dataset_2"
677235.2876,9116779.052,1.4e-06,314.5,0.5,0.084952,"Train",0.0849506,"Dataset_2"
662614.6427,9130791.934,1.4,314.5,0.5,2.95186,"Train",1.55186,"Dataset_2"
657522.2071,9169987.86,6,314.5,0.5,0.917988,"Train",-5.082012,"Dataset_2"
634367.0106,9167585.163,4.2,314.5,0.5,1.52398,"Train",-2.67602,"Dataset_2"
627007.6947,9161053.62,10.5,314.5,0.5,2.64413,"Train",-7.85587,"Dataset_2"
633514.9978,9174510.948,4.9,314.5,0.5,0.931035,"Train",-3.968965,"Dataset_2"
619406.2488,9108201.132,4.2,314.5,0.5,0.498894,"Train",-3.701106,"Dataset_2"
620533.6656,9111531.751,11.2,314.5,0.5,1.29024,"Train",-9.90976,"Dataset_2"
621286.3375,9114122.73,11.2,314.5,0.5,3.08884,"Train",-8.11116,"Dataset_2"
613044.9075,9114446.954,11.2,314.5,0.5,3.44112,"Train",-7.75888,"Dataset_2"
623311.5859,9118989.198,28,314.5,0.5,14.5378,"Train",-13.4622,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,0.277006,"Train",-1.122994,"Dataset_2"
619300.9966,9106590.637,1.4,314.5,0.5,0.340871,"Train",-1.059129,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,0.277006,"Train",-1.122994,"Dataset_2"
616598.9099,9131203.191,35,314.5,0.5,30.1046,"Train",-4.8954,"Dataset_2"
610338.7816,9139186.343,42,314.5,0.5,12.9996,"Train",-29.0004,"Dataset_2"
629798.3207,9138024.302,28,314.5,0.5,28.0548,"Train",0.0548000000000002,"Dataset_2"
630532.5213,9122797.613,49,314.5,0.5,49.6733,"Train",0.673299999999998,"Dataset_2"
631589.4355,9122856.338,56,314.5,0.5,54.2543,"Train",-1.7457,"Dataset_2"
634325.4446,9123157.158,63,314.5,0.5,70.7522,"Train",7.7522,"Dataset_2"
635568.5055,9123091.738,70,314.5,0.5,77.5137,"Train",7.5137,"Dataset_2"
638982.8543,9121568.514,70,314.5,0.5,71.7773,"Train",1.7773,"Dataset_2"
646602.6425,9127959.942,140,314.5,0.5,139.529,"Train",-0.471000000000004,"Dataset_2"
647444.6314,9128791.07,112,314.5,0.5,113.546,"Train",1.54600000000001,"Dataset_2"
649546.8542,9125202.042,49,314.5,0.5,69.8526,"Train",20.8526,"Dataset_2"
649963.3306,9128999.119,28,314.5,0.5,68.843,"Train",40.843,"Dataset_2"
649323.0961,9132892.59,14,314.5,0.5,58.0204,"Train",44.0204,"Dataset_2"
638403.7704,9140957.084,2.1,314.5,0.5,22.9947,"Train",20.8947,"Dataset_2"
639182.8576,9141541.673,1.4,314.5,0.5,21.3293,"Train",19.9293,"Dataset_2"
638023.806,9149206.377,21,314.5,0.5,7.65113,"Train",-13.34887,"Dataset_2"
617501.5074,9150188.734,10.5,314.5,0.5,5.89219,"Train",-4.60781,"Dataset_2"
624103,9111696.128,7,314.5,0,1.21319,"Test",-5.78681,"Dataset_1"
629936,9122930.73,56,314.5,0,48.6031,"Test",-7.3969,"Dataset_1"
629549,9142131.799,28,314.5,0,16.8186,"Test",-11.1814,"Dataset_1"
606002,9134454.513,35,314.5,0,15.8348,"Test",-19.1652,"Dataset_1"
623903,9139886.513,28,314.5,0,18.7437,"Test",-9.2563,"Dataset_1"
626002,9116568.401,14,314.5,0,7.43973,"Test",-6.56027,"Dataset_1"
648254,9143394.028,14,314.5,0,16.0745,"Test",2.0745,"Dataset_1"
635545,9123596.347,70,314.5,0,83.8548,"Test",13.8548,"Dataset_1"
604054,9159569.497,1.4,314.5,0,2.54929,"Test",1.14929,"Dataset_1"
634336,9120657.35,42,314.5,0,39.7438,"Test",-2.2562,"Dataset_1"
637194,9125075.016,112,314.5,0,113.855,"Test",1.855,"Dataset_1"
606831,9143436.125,21,314.5,0,8.20326,"Test",-12.79674,"Dataset_1"
620935,9118808.97,14,314.5,0,12.7078,"Test",-1.2922,"Dataset_1"
644675,9139335.273,7,314.5,0,30.7612,"Test",23.7612,"Dataset_1"
617445,9135784.492,28,314.5,0,22.673,"Test",-5.327,"Dataset_1"
625423,9127624.25,42,314.5,0,50.2654,"Test",8.2654,"Dataset_1"
