"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
620884.5247,9103351.508,0.7,314.5,1,1.76365e-05,"Train",-0.6999823635,"Dataset_2"
618897.9326,9103974.083,0.7,314.5,1,5.10127e-05,"Train",-0.6999489873,"Dataset_2"
651142.6529,9121319.544,0.7,314.5,1,8.55363e-06,"Train",-0.69999144637,"Dataset_2"
648149.196,9118365.203,7,314.5,1,0.000515046,"Train",-6.999484954,"Dataset_2"
624478.3225,9099792.562,1.4e-06,314.5,1,1.54677e-06,"Train",1.4677e-07,"Dataset_2"
644260.7247,9107510.933,1.4e-06,314.5,1,4.68689e-07,"Train",-9.31311e-07,"Dataset_2"
646012.7376,9111209.589,1.4e-06,314.5,1,1.54385e-06,"Train",1.4385e-07,"Dataset_2"
647523.2046,9117008.734,1.4,314.5,1,0.000398747,"Train",-1.399601253,"Dataset_2"
677235.2876,9116779.052,1.4e-06,314.5,1,1.43715e-07,"Train",-1.256285e-06,"Dataset_2"
662614.6427,9130791.934,1.4,314.5,1,2.24858e-07,"Train",-1.399999775142,"Dataset_2"
657522.2071,9169987.86,6,314.5,1,2.6355e-07,"Train",-5.99999973645,"Dataset_2"
634367.0106,9167585.163,4.2,314.5,1,8.24052e-07,"Train",-4.199999175948,"Dataset_2"
627007.6947,9161053.62,10.5,314.5,1,1.44282e-06,"Train",-10.49999855718,"Dataset_2"
633514.9978,9174510.948,4.9,314.5,1,8.18071e-07,"Train",-4.899999181929,"Dataset_2"
619406.2488,9108201.132,4.2,314.5,1,0.00386457,"Train",-4.19613543,"Dataset_2"
620533.6656,9111531.751,11.2,314.5,1,0.0741273,"Train",-11.1258727,"Dataset_2"
621286.3375,9114122.73,11.2,314.5,1,0.554355,"Train",-10.645645,"Dataset_2"
613044.9075,9114446.954,11.2,314.5,1,0.549135,"Train",-10.650865,"Dataset_2"
623311.5859,9118989.198,28,314.5,1,10.2615,"Train",-17.7385,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,1,0.000275049,"Train",-1.399724951,"Dataset_2"
619300.9966,9106590.637,1.4,314.5,1,0.000776265,"Train",-1.399223735,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,1,0.000275049,"Train",-1.399724951,"Dataset_2"
616598.9099,9131203.191,35,314.5,1,13.306,"Train",-21.694,"Dataset_2"
610338.7816,9139186.343,42,314.5,1,0.85242,"Train",-41.14758,"Dataset_2"
629798.3207,9138024.302,28,314.5,1,0.0416007,"Train",-27.9583993,"Dataset_2"
630532.5213,9122797.613,49,314.5,1,54.5915,"Train",5.5915,"Dataset_2"
631589.4355,9122856.338,56,314.5,1,59.1866,"Train",3.1866,"Dataset_2"
634325.4446,9123157.158,63,314.5,1,69.6693,"Train",6.66930000000001,"Dataset_2"
635568.5055,9123091.738,70,314.5,1,67.7296,"Train",-2.2704,"Dataset_2"
638982.8543,9121568.514,70,314.5,1,27.7457,"Train",-42.2543,"Dataset_2"
646602.6425,9127959.942,140,314.5,1,0.0107093,"Train",-139.9892907,"Dataset_2"
647444.6314,9128791.07,112,314.5,1,0.00159173,"Train",-111.99840827,"Dataset_2"
649546.8542,9125202.042,49,314.5,1,0.000269812,"Train",-48.999730188,"Dataset_2"
649963.3306,9128999.119,28,314.5,1,1.57143e-05,"Train",-27.9999842857,"Dataset_2"
649323.0961,9132892.59,14,314.5,1,1.54006e-06,"Train",-13.99999845994,"Dataset_2"
638403.7704,9140957.084,2.1,314.5,1,8.53819e-06,"Train",-2.09999146181,"Dataset_2"
639182.8576,9141541.673,1.4,314.5,1,2.43003e-06,"Train",-1.39999756997,"Dataset_2"
638023.806,9149206.377,21,314.5,1,7.29378e-07,"Train",-20.999999270622,"Dataset_2"
617501.5074,9150188.734,10.5,314.5,1,7.8852e-05,"Train",-10.499921148,"Dataset_2"
624103,9111696.128,7,314.5,0,0.071147,"Test",-6.928853,"Dataset_1"
629936,9122930.73,56,314.5,0,53.405,"Test",-2.595,"Dataset_1"
629549,9142131.799,28,314.5,0,0.000854731,"Test",-27.999145269,"Dataset_1"
606002,9134454.513,35,314.5,0,5.5654,"Test",-29.4346,"Dataset_1"
623903,9139886.513,28,314.5,0,0.0590417,"Test",-27.9409583,"Dataset_1"
626002,9116568.401,14,314.5,0,3.16521,"Test",-10.83479,"Dataset_1"
648254,9143394.028,14,314.5,0,4.222e-07,"Test",-13.9999995778,"Dataset_1"
635545,9123596.347,70,314.5,0,70.3607,"Test",0.360699999999994,"Dataset_1"
604054,9159569.497,1.4,314.5,0,1.22193e-05,"Test",-1.3999877807,"Dataset_1"
634336,9120657.35,42,314.5,0,36.7972,"Test",-5.2028,"Dataset_1"
637194,9125075.016,112,314.5,0,53.2056,"Test",-58.7944,"Dataset_1"
606831,9143436.125,21,314.5,0,0.139543,"Test",-20.860457,"Dataset_1"
620935,9118808.97,14,314.5,0,8.08298,"Test",-5.91702,"Dataset_1"
644675,9139335.273,7,314.5,0,6.44364e-07,"Test",-6.999999355636,"Dataset_1"
617445,9135784.492,28,314.5,0,2.38379,"Test",-25.61621,"Dataset_1"
625423,9127624.25,42,314.5,0,34.2981,"Test",-7.7019,"Dataset_1"
