"Easting","Northing","Load","Elevation","Weight","Prediction","Set","Residual","Dataset"
618897.9326,9103974.083,0.7,314.5,0.5,4.06122e-06,"Train",-0.69999593878,"Dataset_2"
651142.6529,9121319.544,0.7,314.5,0.5,0.599412,"Train",-0.100588,"Dataset_2"
648149.196,9118365.203,7,314.5,0.5,0.155369,"Train",-6.844631,"Dataset_2"
624478.3225,9099792.562,1.4e-06,314.5,0.5,1.42066e-06,"Train",2.066e-08,"Dataset_2"
644260.7247,9107510.933,1.4e-06,314.5,0.5,1.224e-06,"Train",-1.76e-07,"Dataset_2"
646012.7376,9111209.589,1.4e-06,314.5,0.5,2.85374e-06,"Train",1.45374e-06,"Dataset_2"
647523.2046,9117008.734,1.4,314.5,0.5,0.0261676,"Train",-1.3738324,"Dataset_2"
677235.2876,9116779.052,1.4e-06,314.5,0.5,6.67526e-07,"Train",-7.32474e-07,"Dataset_2"
662614.6427,9130791.934,1.4,314.5,0.5,0.00198332,"Train",-1.39801668,"Dataset_2"
657522.2071,9169987.86,6,314.5,0.5,5.93579e-05,"Train",-5.9999406421,"Dataset_2"
634367.0106,9167585.163,4.2,314.5,0.5,0.000150117,"Train",-4.199849883,"Dataset_2"
627007.6947,9161053.62,10.5,314.5,0.5,0.00192944,"Train",-10.49807056,"Dataset_2"
633514.9978,9174510.948,4.9,314.5,0.5,2.85753e-05,"Train",-4.8999714247,"Dataset_2"
619406.2488,9108201.132,4.2,314.5,0.5,0.000527342,"Train",-4.199472658,"Dataset_2"
620533.6656,9111531.751,11.2,314.5,0.5,0.022149,"Train",-11.177851,"Dataset_2"
621286.3375,9114122.73,11.2,314.5,0.5,0.282341,"Train",-10.917659,"Dataset_2"
613044.9075,9114446.954,11.2,314.5,0.5,0.32117,"Train",-10.87883,"Dataset_2"
623311.5859,9118989.198,28,314.5,0.5,11.1008,"Train",-16.8992,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,2.02336e-05,"Train",-1.3999797664,"Dataset_2"
619300.9966,9106590.637,1.4,314.5,0.5,7.02507e-05,"Train",-1.3999297493,"Dataset_2"
619298.3712,9105602.988,1.4,314.5,0.5,2.02336e-05,"Train",-1.3999797664,"Dataset_2"
616598.9099,9131203.191,35,314.5,0.5,32.3439,"Train",-2.6561,"Dataset_2"
610338.7816,9139186.343,42,314.5,0.5,2.52426,"Train",-39.47574,"Dataset_2"
629798.3207,9138024.302,28,314.5,0.5,8.41373,"Train",-19.58627,"Dataset_2"
630532.5213,9122797.613,49,314.5,0.5,61.0219,"Train",12.0219,"Dataset_2"
631589.4355,9122856.338,56,314.5,0.5,60.2429,"Train",4.2429,"Dataset_2"
634325.4446,9123157.158,63,314.5,0.5,60.0919,"Train",-2.9081,"Dataset_2"
635568.5055,9123091.738,70,314.5,0.5,56.2287,"Train",-13.7713,"Dataset_2"
638982.8543,9121568.514,70,314.5,0.5,22.5896,"Train",-47.4104,"Dataset_2"
646602.6425,9127959.942,140,314.5,0.5,158.795,"Train",18.795,"Dataset_2"
647444.6314,9128791.07,112,314.5,0.5,105.09,"Train",-6.91,"Dataset_2"
649546.8542,9125202.042,49,314.5,0.5,33.6216,"Train",-15.3784,"Dataset_2"
649963.3306,9128999.119,28,314.5,0.5,33.9719,"Train",5.9719,"Dataset_2"
649323.0961,9132892.59,14,314.5,0.5,17.4127,"Train",3.4127,"Dataset_2"
638403.7704,9140957.084,2.1,314.5,0.5,2.15388,"Train",0.0538799999999999,"Dataset_2"
639182.8576,9141541.673,1.4,314.5,0.5,1.58586,"Train",0.18586,"Dataset_2"
638023.806,9149206.377,21,314.5,0.5,0.0740223,"Train",-20.9259777,"Dataset_2"
617501.5074,9150188.734,10.5,314.5,0.5,0.111739,"Train",-10.388261,"Dataset_2"
624103,9111696.128,7,314.5,0,0.0185421,"Test",-6.9814579,"Dataset_1"
629936,9122930.73,56,314.5,0,64.3028,"Test",8.3028,"Dataset_1"
629549,9142131.799,28,314.5,0,1.93894,"Test",-26.06106,"Dataset_1"
606002,9134454.513,35,314.5,0,8.18775,"Test",-26.81225,"Dataset_1"
623903,9139886.513,28,314.5,0,3.92476,"Test",-24.07524,"Dataset_1"
626002,9116568.401,14,314.5,0,2.00196,"Test",-11.99804,"Dataset_1"
648254,9143394.028,14,314.5,0,0.293193,"Test",-13.706807,"Dataset_1"
635545,9123596.347,70,314.5,0,68.2619,"Test",-1.7381,"Dataset_1"
604054,9159569.497,1.4,314.5,0,0.00493834,"Test",-1.39506166,"Dataset_1"
634336,9120657.35,42,314.5,0,17.2447,"Test",-24.7553,"Dataset_1"
637194,9125075.016,112,314.5,0,109.42,"Test",-2.58,"Dataset_1"
606831,9143436.125,21,314.5,0,0.603531,"Test",-20.396469,"Dataset_1"
620935,9118808.97,14,314.5,0,9.15312,"Test",-4.84688,"Dataset_1"
644675,9139335.273,7,314.5,0,2.45565,"Test",-4.54435,"Dataset_1"
617445,9135784.492,28,314.5,0,9.87525,"Test",-18.12475,"Dataset_1"
625423,9127624.25,42,314.5,0,86.757,"Test",44.757,"Dataset_1"
